caseid,activity,ts,noise,outcome
4105,Appraise property,2028-09-23 07:06:50.703,,Check credit history
4105,Check credit history,2028-09-23 07:44:10.804,,Assess loan risk
4105,Assess loan risk,2028-09-23 08:30:47.722,,Assess eligibility
4105,Assess eligibility,2028-09-23 10:31:27.750,,Check if home insurance quote is requested
4105,Check if home insurance quote is requested,2028-09-23 10:36:35.450,,Send home insurance quote
4105,Send home insurance quote,2028-09-23 11:29:46.861,,Verify repayment agreement
4105,Verify repayment agreement,2028-09-23 12:36:49.981,,Cancel application
4108,start_event_Loan  application received,2028-09-24 16:06:11.082,,Check  application  form completeness
4108,Check  application  form completeness,2028-09-24 17:31:11.321,,Return application back to applicant
4108,Return application back to applicant,2028-09-24 19:30:10.311,,Receive updated application
4108,Receive updated application,2028-09-24 20:10:04.398,,Check  application  form completeness
4108,Check  application  form completeness,2028-09-24 20:44:40.849,,Return application back to applicant
4108,Return application back to applicant,2028-09-24 22:15:42.757,,Receive updated application
4108,Receive updated application,2028-09-24 22:55:24.436,,Check  application  form completeness
4108,Check  application  form completeness,2028-09-25 00:11:24.113,,Return application back to applicant
4108,Return application back to applicant,2028-09-25 00:51:39.908,,Receive updated application
4108,Receive updated application,2028-09-25 01:01:38.885,,Check  application  form completeness
4108,Check  application  form completeness,2028-09-25 02:17:06.792,,Return application back to applicant
4108,Return application back to applicant,2028-09-25 02:57:55.550,,Receive updated application
4108,Receive updated application,2028-09-25 08:50:05.514,,Check  application  form completeness
4108,Check  application  form completeness,2028-09-25 08:52:09.760,,Check credit history
4108,Check credit history,2028-09-25 10:50:36.263,,Approve application
4111,start_event_Loan  application received,2028-09-25 22:01:27.120,,Check  application  form completeness
4111,Check  application  form completeness,2028-09-25 23:19:23.779,,Return application back to applicant
4111,Return application back to applicant,2028-09-25 23:25:43.754,,Receive updated application
4111,Receive updated application,2028-09-26 00:10:34.545,,Check  application  form completeness
4111,Check  application  form completeness,2028-09-26 02:34:03.618,,Check credit history
4111,Check credit history,2028-09-26 02:51:55.701,,Assess loan risk
4111,Assess loan risk,2028-09-26 05:31:01.570,,Appraise property
4111,Appraise property,2028-09-26 06:21:27.840,,Assess eligibility
4111,Assess eligibility,2028-09-26 07:58:02.323,,end_event_Loan  application canceled
4111,end_event_Loan  application canceled,2028-09-26 07:58:02.323,True,Check if home insurance quote is requested
4111,Check if home insurance quote is requested,2028-09-26 09:41:37.205,,Send home insurance quote
4111,Send home insurance quote,2028-09-26 10:10:20.900,,Verify repayment agreement
4111,Verify repayment agreement,2028-09-26 10:15:14.887,,Cancel application
4111,Cancel application,2028-09-26 10:23:50.334,,end_event_Loan  application canceled
4111,end_event_Loan  application canceled,2028-09-26 11:31:18.142,,Assess loan risk
4112,start_event_Loan  application received,2028-09-26 10:03:58.826,,Check  application  form completeness
4112,Check  application  form completeness,2028-09-26 11:30:56.269,,Return application back to applicant
4112,Return application back to applicant,2028-09-26 11:37:05.941,,start_event_Loan  application received
4112,start_event_Loan  application received,2028-09-26 11:37:05.941,True,Receive updated application
4112,Receive updated application,2028-09-26 15:08:27.746,,Check  application  form completeness
4112,Check  application  form completeness,2028-09-26 16:47:38.063,,Return application back to applicant
4112,Return application back to applicant,2028-09-26 16:53:51.869,,Receive updated application
4112,Receive updated application,2028-09-26 17:15:54.608,,Check  application  form completeness
4112,Check  application  form completeness,2028-09-26 17:44:59.953,,Check if home insurance quote is requested
4112,Check if home insurance quote is requested,2028-09-26 17:44:59.953,True,Return application back to applicant
4112,Return application back to applicant,2028-09-26 17:50:12.931,,Receive updated application
4112,Receive updated application,2028-09-26 18:03:53.055,,Check  application  form completeness
4112,Check  application  form completeness,2028-09-26 19:28:58.479,,Return application back to applicant
4112,Return application back to applicant,2028-09-26 22:23:08.339,,Check credit history
4112,Check credit history,2028-09-26 22:23:08.339,True,Receive updated application
4114,start_event_Loan  application received,2028-09-26 16:34:29.218,,Check  application  form completeness
4114,Check  application  form completeness,2028-09-26 17:35:24.043,,end_event_Loan  application canceled
4114,end_event_Loan  application canceled,2028-09-26 17:35:24.043,True,Return application back to applicant
4114,Return application back to applicant,2028-09-26 17:53:11.867,,Receive updated application
4114,Receive updated application,2028-09-26 18:47:24.743,,Check  application  form completeness
4114,Check  application  form completeness,2028-09-26 19:07:44.520,,Return application back to applicant
4114,Return application back to applicant,2028-09-26 20:02:37.888,,Receive updated application
4114,Receive updated application,2028-09-26 20:38:29.343,,Check  application  form completeness
4114,Check  application  form completeness,2028-09-26 21:34:50.753,,Return application back to applicant
4114,Return application back to applicant,2028-09-26 21:48:05.122,,Receive updated application
4114,Receive updated application,2028-09-26 23:02:52.108,,Check  application  form completeness
4114,Check  application  form completeness,2028-09-26 23:04:41.989,,Return application back to applicant
4114,Return application back to applicant,2028-09-26 23:25:15.400,,Receive updated application
4114,Receive updated application,2028-09-26 23:27:57.459,,Check  application  form completeness
4114,Check  application  form completeness,2028-09-27 00:16:52.016,,Return application back to applicant
4115,start_event_Loan  application received,2028-09-26 22:53:59.625,,Check  application  form completeness
4115,Check  application  form completeness,2028-09-26 23:24:34.051,,Return application back to applicant
4115,Return application back to applicant,2028-09-27 00:10:55.606,,Receive updated application
4115,Receive updated application,2028-09-27 00:26:18.937,,Check  application  form completeness
4115,Check  application  form completeness,2028-09-27 01:23:25.172,,Appraise property
4115,Appraise property,2028-09-27 01:39:08.335,,Check credit history
4115,Check credit history,2028-09-27 02:13:02.258,,Check if home insurance quote is requested
4115,Check if home insurance quote is requested,2028-09-27 02:13:02.258,True,Assess loan risk
4115,Assess loan risk,2028-09-27 02:22:25.704,,Assess eligibility
4115,Assess eligibility,2028-09-27 03:10:19.414,,Appraise property
4115,Appraise property,2028-09-27 03:10:19.414,True,Check if home insurance quote is requested
4115,Check if home insurance quote is requested,2028-09-27 04:18:20.332,,Send acceptance pack
4115,Send acceptance pack,2028-09-27 05:03:54.522,,Verify repayment agreement
4115,Verify repayment agreement,2028-09-27 06:15:22.873,,Approve application
4115,Approve application,2028-09-27 07:17:51.319,,Verify repayment agreement
4119,start_event_Loan  application received,2028-09-28 01:08:39.885,,Check  application  form completeness
4119,Check  application  form completeness,2028-09-28 01:35:14.168,,Check if home insurance quote is requested
4119,Check if home insurance quote is requested,2028-09-28 01:35:14.168,True,Return application back to applicant
4119,Return application back to applicant,2028-09-28 01:59:35.343,,Receive updated application
4119,Receive updated application,2028-09-28 03:23:20.274,,Check  application  form completeness
4119,Check  application  form completeness,2028-09-28 03:50:00.217,,Check credit history
4119,Check credit history,2028-09-28 06:11:06.098,,Appraise property
4119,Appraise property,2028-09-28 06:47:41.278,,Assess loan risk
4119,Assess loan risk,2028-09-28 11:24:00.167,,Assess eligibility
4119,Assess eligibility,2028-09-28 11:39:21.457,,Check if home insurance quote is requested
4119,Check if home insurance quote is requested,2028-09-28 11:58:37.009,,Send home insurance quote
4119,Send home insurance quote,2028-09-28 12:41:34.451,,end_event_Loan application rejected
4119,end_event_Loan application rejected,2028-09-28 12:41:34.451,True,Verify repayment agreement
4119,Verify repayment agreement,2028-09-28 15:10:51.747,,Reject application
4119,Reject application,2028-09-28 15:10:51.747,True,Cancel application
4121,start_event_Loan  application received,2028-09-30 21:09:45.394,,Check  application  form completeness
4121,Check  application  form completeness,2028-09-30 21:18:01.165,,Return application back to applicant
4121,Return application back to applicant,2028-09-30 21:22:24.209,,Receive updated application
4121,Receive updated application,2028-09-30 21:24:33.757,,Check  application  form completeness
4121,Check  application  form completeness,2028-09-30 22:44:12.558,,Return application back to applicant
4121,Return application back to applicant,2028-10-01 00:05:10.105,,Receive updated application
4121,Receive updated application,2028-10-01 00:24:30.823,,Check  application  form completeness
4121,Check  application  form completeness,2028-10-01 00:51:56.645,,Return application back to applicant
