caseid,activity,ts,noise,outcome
4779,Check  application  form completeness,2030-06-18 04:27:55.943,,Appraise property
4780,start_event_Loan  application received,2030-06-19 12:35:16.559,,Check  application  form completeness
4780,Check  application  form completeness,2030-06-19 12:37:34.337,,Verify repayment agreement
4781,start_event_Loan  application received,2030-06-20 09:23:33.935,,Check  application  form completeness
4781,Check  application  form completeness,2030-06-20 10:34:23.690,,Check credit history
4782,start_event_Loan  application received,2030-06-21 00:40:34.064,,Check  application  form completeness
4782,Check  application  form completeness,2030-06-21 01:12:52.521,,Return application back to applicant
4783,start_event_Loan  application received,2030-06-21 05:06:03.348,,Check  application  form completeness
4783,Check  application  form completeness,2030-06-21 05:35:23.576,,Return application back to applicant
4784,start_event_Loan  application received,2030-06-22 00:29:07.479,,Receive updated application
4784,Receive updated application,2030-06-22 00:29:07.479,True,Check  application  form completeness
4785,start_event_Loan  application received,2030-06-22 09:22:51.424,,Check  application  form completeness
4785,Check  application  form completeness,2030-06-22 12:00:46.282,,Check credit history
4786,start_event_Loan  application received,2030-06-23 04:27:23.107,,Check  application  form completeness
4786,Check  application  form completeness,2030-06-23 05:10:26.335,,Check credit history
4787,Appraise property,2030-06-23 12:43:28.832,True,start_event_Loan  application received
4787,start_event_Loan  application received,2030-06-24 13:31:51.650,,Check  application  form completeness
4788,start_event_Loan  application received,2030-06-25 16:04:43.399,,Check  application  form completeness
4788,Check  application  form completeness,2030-06-25 17:17:09.870,,Return application back to applicant
4789,start_event_Loan  application received,2030-06-25 19:03:43.334,,Check  application  form completeness
4789,Check  application  form completeness,2030-06-25 19:41:31.305,,Appraise property
4790,Reject application,2030-06-25 23:56:11.663,True,start_event_Loan  application received
4790,start_event_Loan  application received,2030-06-26 01:49:47.426,,Check  application  form completeness
4791,start_event_Loan  application received,2030-06-26 03:32:33.438,,Check  application  form completeness
4791,Check  application  form completeness,2030-06-26 04:01:39.798,,Check credit history
4792,end_event_Loan  application canceled,2030-06-26 09:33:53.007,True,start_event_Loan  application received
4792,start_event_Loan  application received,2030-06-27 10:33:07.487,,Check  application  form completeness
4793,start_event_Loan  application received,2030-06-27 16:17:17.827,,Check  application  form completeness
4793,Check  application  form completeness,2030-06-27 16:44:35.096,,Return application back to applicant
4794,start_event_Loan  application received,2030-06-29 14:39:38.079,,Check  application  form completeness
4794,Check  application  form completeness,2030-06-29 14:57:30.456,,Return application back to applicant
4795,start_event_Loan  application received,2030-06-30 13:50:00.638,,Check  application  form completeness
4795,Check  application  form completeness,2030-06-30 15:28:48.027,,Return application back to applicant
4796,start_event_Loan  application received,2030-07-01 01:40:19.944,,Check  application  form completeness
4796,Check  application  form completeness,2030-07-01 01:45:00.265,,Check credit history
4797,start_event_Loan  application received,2030-07-01 20:59:16.066,,Check if home insurance quote is requested
4797,Check if home insurance quote is requested,2030-07-01 20:59:16.066,True,Check  application  form completeness
4798,start_event_Loan  application received,2030-07-02 16:04:49.053,,Check  application  form completeness
4798,Check  application  form completeness,2030-07-02 18:47:12.999,,Return application back to applicant
4799,start_event_Loan  application received,2030-07-03 23:50:15.365,,Check  application  form completeness
4799,Check  application  form completeness,2030-07-04 03:13:10.675,,Return application back to applicant
4800,start_event_Loan  application received,2030-07-05 18:15:39.541,,Check  application  form completeness
4800,Check  application  form completeness,2030-07-05 19:23:10.332,,Check credit history
4801,start_event_Loan  application received,2030-07-06 22:52:44.512,,Check  application  form completeness
4801,Check  application  form completeness,2030-07-07 00:17:09.543,,Return application back to applicant
4802,start_event_Loan  application received,2030-07-09 10:19:26.413,,Check  application  form completeness
4802,Check  application  form completeness,2030-07-09 10:51:35.753,,Check credit history
4803,start_event_Loan  application received,2030-07-09 19:41:25.315,,Check  application  form completeness
4803,Check  application  form completeness,2030-07-09 20:48:57.065,,Return application back to applicant
4804,start_event_Loan  application received,2030-07-10 09:21:25.435,,Check  application  form completeness
4804,Check  application  form completeness,2030-07-10 10:08:41.228,,Check credit history
4805,start_event_Loan  application received,2030-07-11 01:40:27.554,,Return application back to applicant
4805,Return application back to applicant,2030-07-11 01:40:27.554,True,Check  application  form completeness
4806,start_event_Loan  application received,2030-07-12 11:09:10.617,,Check  application  form completeness
4806,Check  application  form completeness,2030-07-12 11:30:10.534,,Return application back to applicant
4807,Cancel application,2030-07-12 17:38:44.032,True,start_event_Loan  application received
4807,start_event_Loan  application received,2030-07-13 16:14:13.223,,Check  application  form completeness
4808,start_event_Loan  application received,2030-07-14 17:36:06.350,,Check  application  form completeness
4808,Check  application  form completeness,2030-07-14 20:08:08.428,,Appraise property
4809,start_event_Loan  application received,2030-07-14 23:09:10.271,,Check  application  form completeness
4809,Check  application  form completeness,2030-07-14 23:26:18.337,,Appraise property
4810,start_event_Loan  application received,2030-07-15 19:51:38.316,,Check  application  form completeness
4810,Check  application  form completeness,2030-07-15 20:08:48.094,,Send acceptance pack
4811,start_event_Loan  application received,2030-07-16 13:02:08.478,,Check  application  form completeness
4811,Check  application  form completeness,2030-07-16 15:54:54.055,,Return application back to applicant
4812,start_event_Loan  application received,2030-07-17 04:13:20.170,,Check  application  form completeness
4812,Check  application  form completeness,2030-07-17 07:55:52.433,,Return application back to applicant
4813,start_event_Loan  application received,2030-07-17 08:47:56.337,,Check  application  form completeness
4813,Check  application  form completeness,2030-07-17 08:55:49.979,,Return application back to applicant
4814,Reject application,2030-07-17 22:56:00.283,True,start_event_Loan  application received
4814,start_event_Loan  application received,2030-07-18 13:22:02.970,,Check  application  form completeness
4815,start_event_Loan  application received,2030-07-18 16:02:02.265,,Check  application  form completeness
4815,Check  application  form completeness,2030-07-18 17:44:28.565,,Return application back to applicant
4816,start_event_Loan  application received,2030-07-21 12:46:06.067,,Check  application  form completeness
4816,Check  application  form completeness,2030-07-21 15:45:55.314,,Return application back to applicant
4817,start_event_Loan  application received,2030-07-21 13:15:45.680,,Appraise property
4817,Appraise property,2030-07-21 13:15:45.680,True,Check  application  form completeness
4818,start_event_Loan  application received,2030-07-21 14:53:59.336,,Check  application  form completeness
4818,Check  application  form completeness,2030-07-21 16:26:09.747,,Check credit history
4819,start_event_Loan  application received,2030-07-22 18:21:41.958,,Check  application  form completeness
