caseid,activity,ts,noise,outcome
3504,Check  application  form completeness,2027-02-10 18:18:52.853,,Check credit history
3504,Check credit history,2027-02-10 18:24:54.770,,Appraise property
3504,Appraise property,2027-02-10 19:31:25.925,,Assess loan risk
3504,Assess loan risk,2027-02-10 19:47:59.115,,Assess eligibility
3505,start_event_Loan  application received,2027-02-11 08:08:52.597,,Check  application  form completeness
3505,Check  application  form completeness,2027-02-11 08:09:14.628,,Return application back to applicant
3505,Return application back to applicant,2027-02-11 08:49:55.525,,Receive updated application
3505,Receive updated application,2027-02-11 10:02:40.616,,Check  application  form completeness
3505,Check  application  form completeness,2027-02-11 10:32:32.318,,Return application back to applicant
3505,Return application back to applicant,2027-02-11 10:36:26.912,,Receive updated application
3505,Receive updated application,2027-02-11 12:34:03.230,,Check  application  form completeness
3505,Check  application  form completeness,2027-02-11 14:03:09.257,,Return application back to applicant
3505,Return application back to applicant,2027-02-11 16:58:39.605,,Receive updated application
3505,Receive updated application,2027-02-11 17:00:51.563,,Approve application
3505,Approve application,2027-02-11 17:00:51.563,True,Check  application  form completeness
3507,start_event_Loan  application received,2027-02-12 20:24:36.334,,Approve application
3507,Approve application,2027-02-12 20:24:36.334,True,Check  application  form completeness
3507,Check  application  form completeness,2027-02-12 20:53:16.328,,Appraise property
3507,Appraise property,2027-02-12 21:11:53.360,,Check credit history
3507,Check credit history,2027-02-12 22:23:31.953,,Assess loan risk
3507,Assess loan risk,2027-02-12 23:50:46.495,,Assess eligibility
3507,Assess eligibility,2027-02-12 23:54:07.801,,Check if home insurance quote is requested
3507,Check if home insurance quote is requested,2027-02-12 23:59:48.504,,Send home insurance quote
3507,Send home insurance quote,2027-02-13 00:46:15.352,,Verify repayment agreement
3507,Verify repayment agreement,2027-02-13 01:05:22.508,,Cancel application
3507,Cancel application,2027-02-13 01:15:37.763,,end_event_Loan  application canceled
3508,start_event_Loan  application received,2027-02-12 23:44:54.895,,Check  application  form completeness
3508,Check  application  form completeness,2027-02-13 00:14:30.169,,Return application back to applicant
3508,Return application back to applicant,2027-02-13 00:21:34.993,,Receive updated application
3508,Receive updated application,2027-02-13 00:59:16.895,,Check  application  form completeness
3508,Check  application  form completeness,2027-02-13 02:44:10.015,,Appraise property
3508,Appraise property,2027-02-13 03:03:47.189,,end_event_Loan application rejected
3508,end_event_Loan application rejected,2027-02-13 03:03:47.189,True,Check credit history
3508,Check credit history,2027-02-13 03:07:18.720,,Assess loan risk
3508,Assess loan risk,2027-02-13 03:30:42.617,,Assess eligibility
3508,Assess eligibility,2027-02-13 03:33:48.675,,Reject application
3508,Reject application,2027-02-13 03:35:59.867,,end_event_Loan application rejected
3509,start_event_Loan  application received,2027-02-14 08:00:16.512,,Check  application  form completeness
3509,Check  application  form completeness,2027-02-14 08:10:13.991,,Appraise property
3509,Appraise property,2027-02-14 12:19:04.212,,Check credit history
3509,Check credit history,2027-02-14 13:52:03.213,,Assess loan risk
3509,Assess loan risk,2027-02-14 14:02:45.571,,Assess eligibility
3509,Assess eligibility,2027-02-14 15:13:18.574,,Appraise property
3509,Appraise property,2027-02-14 15:13:18.574,True,Check if home insurance quote is requested
3509,Check if home insurance quote is requested,2027-02-14 16:00:36.739,,Send home insurance quote
3509,Send home insurance quote,2027-02-14 17:35:00.234,,Verify repayment agreement
3509,Verify repayment agreement,2027-02-14 18:57:46.321,,Check if home insurance quote is requested
3509,Check if home insurance quote is requested,2027-02-14 18:57:46.321,True,Approve application
3510,start_event_Loan  application received,2027-02-14 16:55:19.330,,Check  application  form completeness
3510,Check  application  form completeness,2027-02-14 17:02:27.593,,Appraise property
3510,Appraise property,2027-02-14 17:26:43.897,,Check credit history
3510,Check credit history,2027-02-14 17:27:45.735,,Assess loan risk
3510,Assess loan risk,2027-02-14 17:58:24.309,,Assess eligibility
3510,Assess eligibility,2027-02-14 19:48:57.958,,Check if home insurance quote is requested
3510,Check if home insurance quote is requested,2027-02-14 21:14:46.519,,Check  application  form completeness
3510,Check  application  form completeness,2027-02-14 21:14:46.519,True,Send home insurance quote
3510,Send home insurance quote,2027-02-14 22:22:28.851,,Verify repayment agreement
3510,Verify repayment agreement,2027-02-14 22:56:55.164,,Approve application
3510,Approve application,2027-02-14 22:59:29.241,,end_event_Loan  application approved
3511,Send home insurance quote,2027-02-15 01:14:11.038,True,start_event_Loan  application received
3511,start_event_Loan  application received,2027-02-15 02:22:38.894,,Check  application  form completeness
3511,Check  application  form completeness,2027-02-15 02:57:20.444,,Return application back to applicant
3511,Return application back to applicant,2027-02-15 03:15:14.754,,Check credit history
3511,Check credit history,2027-02-15 03:15:14.754,True,Receive updated application
3511,Receive updated application,2027-02-15 04:15:20.079,,Check  application  form completeness
3511,Check  application  form completeness,2027-02-15 04:31:51.901,,Return application back to applicant
3511,Return application back to applicant,2027-02-15 06:45:35.038,,Receive updated application
3511,Receive updated application,2027-02-15 08:56:29.730,,Check  application  form completeness
3511,Check  application  form completeness,2027-02-15 10:58:34.962,,Return application back to applicant
3511,Return application back to applicant,2027-02-15 11:17:03.464,,Receive updated application
3513,start_event_Loan  application received,2027-02-16 19:28:06.283,,Check  application  form completeness
3513,Check  application  form completeness,2027-02-16 20:26:46.557,,Return application back to applicant
3513,Return application back to applicant,2027-02-16 22:35:15.144,,Receive updated application
3513,Receive updated application,2027-02-17 00:31:35.789,,Check  application  form completeness
3513,Check  application  form completeness,2027-02-17 00:42:34.967,,Appraise property
3513,Appraise property,2027-02-17 02:53:38.275,,Check credit history
3513,Check credit history,2027-02-17 03:14:06.936,,Assess loan risk
3513,Assess loan risk,2027-02-17 03:17:13.151,,Send home insurance quote
3513,Send home insurance quote,2027-02-17 03:17:13.151,True,Assess eligibility
3513,Assess eligibility,2027-02-17 05:02:26.499,,Cancel application
3513,Cancel application,2027-02-17 05:02:26.499,True,Reject application
3514,start_event_Loan  application received,2027-02-17 02:12:26.660,,Check  application  form completeness
3514,Check  application  form completeness,2027-02-17 02:23:13.334,,Return application back to applicant
3514,Return application back to applicant,2027-02-17 03:33:11.219,,Receive updated application
3514,Receive updated application,2027-02-17 03:38:07.565,,Check  application  form completeness
3514,Check  application  form completeness,2027-02-17 04:01:23.161,,Return application back to applicant
3514,Return application back to applicant,2027-02-17 05:04:08.825,,Receive updated application
3514,Receive updated application,2027-02-17 05:23:03.935,,Check  application  form completeness
3514,Check  application  form completeness,2027-02-17 05:32:27.570,,Appraise property
3514,Appraise property,2027-02-17 05:53:40.124,,Cancel application
3514,Cancel application,2027-02-17 05:53:40.124,True,Check credit history
3514,Check credit history,2027-02-17 06:05:27.272,,Assess loan risk
3515,start_event_Loan  application received,2027-02-17 05:52:51.518,,Check  application  form completeness
3515,Check  application  form completeness,2027-02-17 06:27:59.291,,Return application back to applicant
3515,Return application back to applicant,2027-02-17 06:53:06.069,,Receive updated application
3515,Receive updated application,2027-02-17 06:54:54.313,,Check  application  form completeness
3515,Check  application  form completeness,2027-02-17 09:10:13.981,,Cancel application
3515,Cancel application,2027-02-17 09:10:13.981,True,Appraise property
3515,Appraise property,2027-02-17 09:50:31.917,,Check credit history
3515,Check credit history,2027-02-17 11:02:35.643,,Assess loan risk
3515,Assess loan risk,2027-02-17 12:08:19.981,,Assess eligibility
3515,Assess eligibility,2027-02-17 13:48:35.693,,Check if home insurance quote is requested
3515,Check if home insurance quote is requested,2027-02-17 16:08:43.801,,Send home insurance quote
3516,start_event_Loan  application received,2027-02-18 08:54:03.448,,Check  application  form completeness
3516,Check  application  form completeness,2027-02-18 09:42:55.395,,Return application back to applicant
3516,Return application back to applicant,2027-02-18 10:17:11.579,,Receive updated application
3516,Receive updated application,2027-02-18 11:08:58.307,,Check  application  form completeness
3516,Check  application  form completeness,2027-02-18 11:09:47.974,,Return application back to applicant
3516,Return application back to applicant,2027-02-18 11:33:39.660,,Receive updated application
3516,Receive updated application,2027-02-18 13:38:27.434,,Check  application  form completeness
3516,Check  application  form completeness,2027-02-18 15:28:54.959,,Appraise property
3516,Appraise property,2027-02-18 18:08:01.984,,Check credit history
3516,Check credit history,2027-02-18 18:26:38.181,,Assess loan risk
3516,Assess loan risk,2027-02-18 19:09:30.339,,Assess eligibility
3517,start_event_Loan  application received,2027-02-18 15:39:47.425,,Check  application  form completeness
3517,Check  application  form completeness,2027-02-18 16:06:43.452,,Appraise property
3517,Appraise property,2027-02-18 16:12:33.846,,Check credit history
3517,Check credit history,2027-02-18 17:22:11.563,,Assess loan risk
3517,Assess loan risk,2027-02-18 18:09:03.309,,Assess eligibility
3517,Assess eligibility,2027-02-18 18:23:37.738,,Check if home insurance quote is requested
3517,Check if home insurance quote is requested,2027-02-18 18:24:24.749,,Check  application  form completeness
3517,Check  application  form completeness,2027-02-18 18:24:24.749,True,Send acceptance pack
3517,Send acceptance pack,2027-02-18 19:38:55.952,,Verify repayment agreement
