caseid,activity,ts,noise,outcome
4023,Check credit history,2028-07-13 17:02:58.635,,Assess loan risk
4023,Assess loan risk,2028-07-13 17:35:49.341,,Assess eligibility
4024,start_event_Loan  application received,2028-07-13 19:32:21.927,,Check  application  form completeness
4024,Check  application  form completeness,2028-07-13 20:54:32.757,,Appraise property
4024,Appraise property,2028-07-13 22:10:04.539,,Check credit history
4024,Check credit history,2028-07-14 00:40:45.053,,Assess loan risk
4024,Assess loan risk,2028-07-14 01:31:21.684,,Assess eligibility
4024,Assess eligibility,2028-07-14 02:30:40.489,,Reject application
4024,Reject application,2028-07-14 02:35:23.023,,end_event_Loan application rejected
4025,start_event_Loan  application received,2028-07-15 20:01:32.164,,Check  application  form completeness
4025,Check  application  form completeness,2028-07-15 20:15:20.484,,Check credit history
4025,Check credit history,2028-07-15 20:21:15.003,,Assess loan risk
4025,Assess loan risk,2028-07-15 20:23:01.872,,Check  application  form completeness
4025,Check  application  form completeness,2028-07-15 20:23:01.872,True,Appraise property
4025,Appraise property,2028-07-15 20:45:20.388,,Assess eligibility
4025,Assess eligibility,2028-07-15 23:01:21.278,,Check if home insurance quote is requested
4026,start_event_Loan  application received,2028-07-17 12:21:52.610,,Check  application  form completeness
4026,Check  application  form completeness,2028-07-17 12:55:16.563,,Appraise property
4026,Appraise property,2028-07-17 15:06:58.024,,Check credit history
4026,Check credit history,2028-07-17 15:15:41.082,,Assess loan risk
4026,Assess loan risk,2028-07-17 17:01:46.151,,Assess eligibility
4026,Assess eligibility,2028-07-17 17:42:02.286,,Check if home insurance quote is requested
4026,Check if home insurance quote is requested,2028-07-17 19:04:50.223,,Send home insurance quote
4027,start_event_Loan  application received,2028-07-17 15:56:29.666,,Check  application  form completeness
4027,Check  application  form completeness,2028-07-17 16:39:00.111,,Return application back to applicant
4027,Return application back to applicant,2028-07-17 16:53:48.509,,Receive updated application
4027,Receive updated application,2028-07-17 17:58:47.939,,Check  application  form completeness
4027,Check  application  form completeness,2028-07-17 18:07:15.571,,Return application back to applicant
4027,Return application back to applicant,2028-07-17 19:00:00.489,,Receive updated application
4027,Receive updated application,2028-07-17 22:00:26.648,,Check  application  form completeness
4028,start_event_Loan  application received,2028-07-18 01:39:13.482,,Check  application  form completeness
4028,Check  application  form completeness,2028-07-18 02:06:07.649,,Return application back to applicant
4028,Return application back to applicant,2028-07-18 02:40:30.666,,Receive updated application
4028,Receive updated application,2028-07-18 02:59:01.306,,Appraise property
4028,Appraise property,2028-07-18 06:16:35.368,True,Check  application  form completeness
4028,Check  application  form completeness,2028-07-18 06:43:38.039,,Return application back to applicant
4028,Return application back to applicant,2028-07-18 07:53:25.442,,Receive updated application
4029,start_event_Loan  application received,2028-07-20 01:47:44.137,,Check  application  form completeness
4029,Check  application  form completeness,2028-07-20 01:51:25.421,,Return application back to applicant
4029,Return application back to applicant,2028-07-20 02:04:56.583,,Receive updated application
4029,Receive updated application,2028-07-20 02:06:41.414,,Check  application  form completeness
4029,Check  application  form completeness,2028-07-20 03:26:39.396,,Return application back to applicant
4029,Return application back to applicant,2028-07-20 03:46:38.107,,end_event_Loan application rejected
4029,end_event_Loan application rejected,2028-07-20 03:46:38.107,True,Receive updated application
4030,start_event_Loan  application received,2028-07-20 11:33:34.708,,Check  application  form completeness
4030,Check  application  form completeness,2028-07-20 12:21:12.878,,Return application back to applicant
4030,Return application back to applicant,2028-07-20 13:03:52.995,,Receive updated application
4030,Receive updated application,2028-07-20 14:35:24.343,,Check  application  form completeness
4030,Check  application  form completeness,2028-07-20 15:34:57.412,,start_event_Loan  application received
4030,start_event_Loan  application received,2028-07-20 15:34:57.412,True,Return application back to applicant
4030,Return application back to applicant,2028-07-20 15:37:28.755,,Receive updated application
4031,start_event_Loan  application received,2028-07-22 14:09:56.872,,Check  application  form completeness
4031,Check  application  form completeness,2028-07-22 14:26:23.967,,Check credit history
4031,Check credit history,2028-07-22 15:47:26.880,,end_event_Loan  application approved
4031,end_event_Loan  application approved,2028-07-22 15:47:26.880,True,Assess loan risk
4031,Assess loan risk,2028-07-22 16:45:26.216,,Appraise property
4031,Appraise property,2028-07-23 00:37:17.529,,Check  application  form completeness
4031,Check  application  form completeness,2028-07-23 00:37:17.529,True,Assess eligibility
4032,start_event_Loan  application received,2028-07-23 04:29:54.522,,Check  application  form completeness
4032,Check  application  form completeness,2028-07-23 06:38:52.558,,Return application back to applicant
4032,Return application back to applicant,2028-07-23 07:35:21.577,,Receive updated application
4032,Receive updated application,2028-07-23 11:25:37.479,,Check  application  form completeness
4032,Check  application  form completeness,2028-07-23 11:37:25.691,,Appraise property
4032,Appraise property,2028-07-23 12:54:35.056,,Check credit history
4032,Check credit history,2028-07-23 13:10:48.100,,Assess loan risk
4033,start_event_Loan  application received,2028-07-23 14:41:05.325,,Check  application  form completeness
4033,Check  application  form completeness,2028-07-23 15:24:18.973,,Check credit history
4033,Check credit history,2028-07-23 15:47:55.681,,Assess loan risk
4033,Assess loan risk,2028-07-23 17:00:22.798,True,Assess loan risk
4033,Assess loan risk,2028-07-23 19:26:45.347,,Appraise property
4033,Appraise property,2028-07-23 20:27:49.556,,Assess eligibility
4033,Assess eligibility,2028-07-23 22:42:22.880,,Check if home insurance quote is requested
4034,start_event_Loan  application received,2028-07-24 02:13:59.650,,Appraise property
4034,Appraise property,2028-07-24 02:13:59.650,True,Check  application  form completeness
4034,Check  application  form completeness,2028-07-24 05:07:06.821,,Appraise property
4034,Appraise property,2028-07-24 07:29:16.863,,Check credit history
4034,Check credit history,2028-07-24 08:02:58.085,,Assess loan risk
4034,Assess loan risk,2028-07-24 08:27:12.474,,Assess eligibility
4034,Assess eligibility,2028-07-24 09:37:52.620,,end_event_Loan  application approved
4035,start_event_Loan  application received,2028-07-24 11:54:20.080,,Check  application  form completeness
4035,Check  application  form completeness,2028-07-24 14:12:28.925,,Appraise property
4035,Appraise property,2028-07-24 14:21:18.657,,Check credit history
4035,Check credit history,2028-07-24 14:54:53.833,,Assess loan risk
4035,Assess loan risk,2028-07-24 15:41:35.398,,Assess eligibility
4035,Assess eligibility,2028-07-24 19:02:55.410,,Check if home insurance quote is requested
4035,Check if home insurance quote is requested,2028-07-24 19:45:50.561,,Return application back to applicant
4036,start_event_Loan  application received,2028-07-24 15:49:57.743,,Check  application  form completeness
4036,Check  application  form completeness,2028-07-24 15:58:34.197,,Return application back to applicant
4036,Return application back to applicant,2028-07-24 15:59:11.611,,Check  application  form completeness
4036,Check  application  form completeness,2028-07-24 15:59:11.611,True,Receive updated application
4036,Receive updated application,2028-07-24 17:04:37.578,,Check  application  form completeness
4036,Check  application  form completeness,2028-07-24 20:52:24.931,,Check  application  form completeness
4036,Check  application  form completeness,2028-07-24 20:52:24.931,True,Appraise property
4037,Assess loan risk,2028-07-25 03:22:04.851,True,start_event_Loan  application received
4037,start_event_Loan  application received,2028-07-26 19:18:18.947,,Check  application  form completeness
4037,Check  application  form completeness,2028-07-26 19:47:14.557,,Check credit history
4037,Check credit history,2028-07-26 19:53:17.727,,Appraise property
4037,Appraise property,2028-07-26 21:48:15.448,,Assess loan risk
4037,Assess loan risk,2028-07-26 21:49:41.607,,Assess eligibility
4037,Assess eligibility,2028-07-26 21:59:47.068,,Approve application
4038,start_event_Loan  application received,2028-07-27 22:32:03.169,,Check  application  form completeness
4038,Check  application  form completeness,2028-07-27 23:05:56.266,,Return application back to applicant
4038,Return application back to applicant,2028-07-28 02:14:49.748,,Receive updated application
4038,Receive updated application,2028-07-28 02:30:39.075,,Check  application  form completeness
4038,Check  application  form completeness,2028-07-28 03:24:03.543,,Appraise property
4038,Appraise property,2028-07-28 04:03:49.853,,Check credit history
4038,Check credit history,2028-07-28 04:48:37.430,,Assess loan risk
4039,start_event_Loan  application received,2028-07-28 07:18:05.433,,Assess eligibility
4039,Assess eligibility,2028-07-28 08:01:43.727,True,Check  application  form completeness
4039,Check  application  form completeness,2028-07-28 10:22:31.953,,Return application back to applicant
4039,Return application back to applicant,2028-07-28 12:35:49.515,,Receive updated application
4039,Receive updated application,2028-07-28 12:48:39.936,,Return application back to applicant
4039,Return application back to applicant,2028-07-28 12:48:39.936,True,Check  application  form completeness
4039,Check  application  form completeness,2028-07-28 12:52:59.438,,Assess loan risk
4040,start_event_Loan  application received,2028-07-28 13:44:09.758,,Check  application  form completeness
4040,Check  application  form completeness,2028-07-28 14:35:59.603,,Return application back to applicant
4040,Return application back to applicant,2028-07-28 14:37:56.085,,Receive updated application
4040,Receive updated application,2028-07-28 15:44:51.969,,Check  application  form completeness
4040,Check  application  form completeness,2028-07-28 15:59:26.285,,Return application back to applicant
4040,Return application back to applicant,2028-07-28 16:31:19.411,,Receive updated application
4040,Receive updated application,2028-07-28 18:30:50.719,,Check  application  form completeness
4041,start_event_Loan  application received,2028-07-28 19:51:34.652,,Check  application  form completeness
4041,Check  application  form completeness,2028-07-28 20:26:26.171,,Send home insurance quote
4041,Send home insurance quote,2028-07-28 20:26:26.171,True,Return application back to applicant
